# SNAP pixel extraction export table																																																																												
#																																																																												
# Window size: 1																																																																												
# Created on:	04.08.2021 14:38																																																																											
																																																																												
# Wavelength:	 	 	 	 	 	 	 	 	443	490	560	665	705	740	783	842	865	945	1610	2190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ProdID	CoordID	Name	Latitude	Longitude	PixelX	PixelY	Date(yyyy-MM-dd)	Class	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	quality_aot	quality_wvp	quality_cloud_confidence	quality_snow_confidence	quality_scene_classification	view_zenith_mean	view_azimuth_mean	sun_zenith	sun_azimuth	view_zenith_B1	view_azimuth_B1	view_zenith_B2	view_azimuth_B2	view_zenith_B3	view_azimuth_B3	view_zenith_B4	view_azimuth_B4	view_zenith_B5	view_azimuth_B5	view_zenith_B6	view_azimuth_B6	view_zenith_B7	view_azimuth_B7	view_zenith_B8	view_azimuth_B8	view_zenith_B8A	view_azimuth_B8A	view_zenith_B9	view_azimuth_B9	view_zenith_B10	view_azimuth_B10	view_zenith_B11	view_azimuth_B11	view_zenith_B12	view_azimuth_B12	scl_nodata	scl_saturated_defective	scl_dark_feature_shadow	scl_cloud_shadow	scl_vegetation	scl_not_vegetated	scl_water	scl_unclassified	scl_cloud_medium_proba	scl_cloud_high_proba	scl_thin_cirrus	scl_snow_ice	agri	bare	cloud	forest	rocks	snow	water	water_2	pins
3	50	pin_50	45.443442	10.769316	2681.5	3282.5	27.06.2021	Bare	0.083099999	0.117399998	0.166199997	0.261400014	0.313699991	0.328999996	0.36469999	0.39379999	0.426099986	0.425799996	0.490799993	0.331900001	0.224000007	2.434999943			5	6.281631947	117.5383987	25.47249985	145.2480011	6.405409813	122.0690002	6.140960217	110.8550034	6.179470062	113.4550018	6.225759983	115.8079987	6.255529881	117.0820007	6.287859917	118.3270035	6.323530197	119.5719986	6.158639908	112.1589966	6.361700058	120.7910004	6.450530052	123.2860031	6.213339806	115.2269974	6.284930229	118.2190018	6.373559952	121.1490021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	1	pin_1	45.743522	10.735525	2497.5	1648.5	27.06.2021	Rocks	0.100000001	0.143099993	0.165600002	0.175500005	0.210600004	0.277999997	0.303299993	0.327399999	0.350499988	0.339399993	0.419499993	0.315299988	0.209000006	1.970999956			5	6.897758007	116.1724701	25.7364006	145.598999	7.009170055	120.3259964	6.771689892	110.0690002	6.805940151	112.4349976	6.847350121	114.5810013	6.87405014	115.7460022	6.903140068	116.8860016	6.935299873	118.0299988	6.787370205	111.2549973	6.9697299	119.1480026	7.050089836	121.4509964	6.836110115	114.0510025	6.900479794	116.7870026	6.980430126	119.4769974	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	2	pin_2	45.743155	10.73883	2515.5	1650.5	27.06.2021	Rocks	0.112599999	0.134399995	0.161599994	0.1602	0.210899994	0.302300006	0.345899999	0.364800006	0.4014	0.38319999	0.438499987	0.328599989	0.217999995	2.259000063			4	6.897758007	116.1724701	25.7364006	145.598999	7.009170055	120.3259964	6.771689892	110.0690002	6.805940151	112.4349976	6.847350121	114.5810013	6.87405014	115.7460022	6.903140068	116.8860016	6.935299873	118.0299988	6.787370205	111.2549973	6.9697299	119.1480026	7.050089836	121.4509964	6.836110115	114.0510025	6.900479794	116.7870026	6.980430126	119.4769974	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	3	pin_3	45.743339	10.738463	2513.5	1649.5	27.06.2021	Rocks	0.135100007	0.171200007	0.195500001	0.206100002	0.248699993	0.305500001	0.335099995	0.35620001	0.387600005	0.388300002	0.463800013	0.369399995	0.216000006	2.174000025			5	6.897758007	116.1724701	25.7364006	145.598999	7.009170055	120.3259964	6.771689892	110.0690002	6.805940151	112.4349976	6.847350121	114.5810013	6.87405014	115.7460022	6.903140068	116.8860016	6.935299873	118.0299988	6.787370205	111.2549973	6.9697299	119.1480026	7.050089836	121.4509964	6.836110115	114.0510025	6.900479794	116.7870026	6.980430126	119.4769974	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	4	pin_4	45.824327	10.790068	2794.5	1208.5	27.06.2021	Rocks	0.121299997	0.216700003	0.239800006	0.266000003	0.288500011	0.281399995	0.320100009	0.3398	0.344399989	0.330000013	0.483099997	0.369599998	0.201000005	1.847000003			5	7.073844433	115.8273849	25.81200027	145.6970062	7.182320118	119.8850021	6.951369762	109.8710022	6.984529972	112.177002	7.024730206	114.2720032	7.050710201	115.4089966	7.078969955	116.5220032	7.110239983	117.6389999	6.966549873	111.0270004	7.143760204	118.7330017	7.22217989	120.9860001	7.01406002	113.7549973	7.07638979	116.4250031	7.154160023	119.0550003	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	5	pin_5	45.827817	10.794659	2819.5	1189.5	27.06.2021	Rocks	0.0999	0.145699993	0.173500001	0.189899996	0.223399997	0.287	0.296299994	0.305599988	0.323000014	0.325700015	0.382600009	0.281100005	0.194999993	1.74000001			5	7.073844433	115.8273849	25.81200027	145.6970062	7.182320118	119.8850021	6.951369762	109.8710022	6.984529972	112.177002	7.024730206	114.2720032	7.050710201	115.4089966	7.078969955	116.5220032	7.110239983	117.6389999	6.966549873	111.0270004	7.143760204	118.7330017	7.22217989	120.9860001	7.01406002	113.7549973	7.07638979	116.4250031	7.154160023	119.0550003	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	6	pin_6	45.826898	10.796312	2828.5	1194.5	27.06.2021	Rocks	0.119000003	0.179199994	0.2007	0.217800006	0.245399997	0.241300002	0.275900006	0.287	0.292600006	0.304399997	0.42809999	0.336899996	0.200000003	1.72300005			5	7.073844433	115.8273849	25.81200027	145.6970062	7.182320118	119.8850021	6.951369762	109.8710022	6.984529972	112.177002	7.024730206	114.2720032	7.050710201	115.4089966	7.078969955	116.5220032	7.110239983	117.6389999	6.966549873	111.0270004	7.143760204	118.7330017	7.22217989	120.9860001	7.01406002	113.7549973	7.07638979	116.4250031	7.154160023	119.0550003	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	7	pin_7	45.834979	10.807514	2889.5	1150.5	27.06.2021	Rocks	0.131799996	0.203799993	0.228400007	0.249300003	0.283499986	0.281500012	0.299400002	0.309399992	0.328900009	0.317400008	0.433699995	0.343100011	0.194000006	1.766000032			5	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	8	pin_8	45.834795	10.813024	2919.5	1151.5	27.06.2021	Rocks	0.115500003	0.229100004	0.259499997	0.280099988	0.293900013	0.354000002	0.376399994	0.402399987	0.396800011	0.340299994	0.434100002	0.318899989	0.201000005	1.993000031			5	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	9	pin_9	45.836081	10.820186	2958.5	1144.5	27.06.2021	Rocks	0.146300003	0.225199997	0.266299993	0.29429999	0.324200004	0.375099987	0.397399992	0.395700008	0.421900004	0.383300006	0.490999997	0.376300007	0.209000006	2.065000057			5	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	10	pin_10	45.837366	10.820921	2962.5	1137.5	27.06.2021	Rocks	0.119800001	0.206499994	0.238999993	0.265700012	0.298700005	0.344099998	0.371499985	0.384000003	0.401899993	0.389800012	0.467900008	0.355199993	0.209999993	2.009000063			5	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	11	pin_11	45.842692	10.822023	2968.5	1108.5	27.06.2021	Rocks	0.1602	0.219799995	0.247400001	0.273999989	0.310699999	0.341300011	0.372399986	0.392399997	0.401300013	0.384499997	0.506799996	0.374799997	0.211999997	2.068000078			5	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	12	pin_12	45.835897	10.824961	2984.5	1145.5	27.06.2021	Rocks	0.126000002	0.179000005	0.209299996	0.222299993	0.269800007	0.337799996	0.363200009	0.383700013	0.406899989	0.370900005	0.483900011	0.355800003	0.223000005	2.384000063			5	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	13	pin_13	45.836632	10.823859	2978.5	1141.5	27.06.2021	Rocks	0.129600003	0.131500006	0.160400003	0.162499994	0.232299998	0.355300009	0.405200005	0.409000009	0.435900003	0.398999989	0.403499991	0.278200001	0.218999997	2.315999985			4	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	14	pin_14	45.829837	10.80127	2855.5	1178.5	27.06.2021	Rocks	0.108599998	0.141900003	0.166299999	0.181299999	0.220200002	0.269199997	0.291799992	0.298599988	0.318699986	0.301600009	0.387100011	0.281500012	0.201000005	1.866000056			5	7.073844433	115.8273849	25.81200027	145.6970062	7.182320118	119.8850021	6.951369762	109.8710022	6.984529972	112.177002	7.024730206	114.2720032	7.050710201	115.4089966	7.078969955	116.5220032	7.110239983	117.6389999	6.966549873	111.0270004	7.143760204	118.7330017	7.22217989	120.9860001	7.01406002	113.7549973	7.07638979	116.4250031	7.154160023	119.0550003	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	15	pin_15	45.832224	10.802372	2861.5	1165.5	27.06.2021	Rocks	0.103200004	0.117600001	0.137099996	0.142800003	0.181400001	0.240400001	0.270700008	0.266799986	0.293799996	0.308499992	0.347499996	0.250999987	0.194999993	1.661000013			5	7.073844433	115.8273849	25.81200027	145.6970062	7.182320118	119.8850021	6.951369762	109.8710022	6.984529972	112.177002	7.024730206	114.2720032	7.050710201	115.4089966	7.078969955	116.5220032	7.110239983	117.6389999	6.966549873	111.0270004	7.143760204	118.7330017	7.22217989	120.9860001	7.01406002	113.7549973	7.07638979	116.4250031	7.154160023	119.0550003	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	16	pin_16	45.834244	10.811555	2911.5	1154.5	27.06.2021	Rocks	0.112499997	0.099200003	0.125300005	0.127100006	0.175600007	0.262199998	0.288500011	0.296900004	0.32100001	0.303600013	0.334500015	0.238900006	0.201000005	1.756000042			4	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	17	pin_17	45.833877	10.817431	2943.5	1156.5	27.06.2021	Rocks	0.115199998	0.152199998	0.178800002	0.184699997	0.231600001	0.299100012	0.321700007	0.336899996	0.359200001	0.351300001	0.374500006	0.278699994	0.208000004	1.922000051			5	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	18	pin_18	45.833877	10.824043	2979.5	1156.5	27.06.2021	Rocks	0.099200003	0.137600005	0.165000007	0.175899997	0.228699997	0.310499996	0.342200011	0.355500013	0.380699992	0.376599997	0.388999999	0.286199987	0.222000003	2.214999914			5	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	19	pin_19	45.832408	10.821655	2966.5	1164.5	27.06.2021	Rocks	0.114500001	0.134499997	0.163800001	0.176100001	0.209900007	0.304399997	0.324800014	0.341300011	0.362599999	0.337799996	0.391799986	0.293799996	0.217999995	2.063999891			5	6.694186211	116.6326141	25.78619957	145.8179932	6.809619904	120.9029999	6.563439846	110.3499985	6.599040031	112.788002	6.642000198	114.9980011	6.669700146	116.1969986	6.699810028	117.3690033	6.733069897	118.5439987	6.579760075	111.5719986	6.768690109	119.6940002	6.851880074	122.0579987	6.630589962	114.4520035	6.697070122	117.2669983	6.77974987	120.0319977	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	20	pin_20	45.824144	10.798883	2842.5	1209.5	27.06.2021	Rocks	0.108800001	0.138799995	0.166899994	0.180600002	0.226500005	0.289400011	0.319900006	0.338	0.355300009	0.344099998	0.403600007	0.291799992	0.214000002	2.056999922			5	7.073844433	115.8273849	25.81200027	145.6970062	7.182320118	119.8850021	6.951369762	109.8710022	6.984529972	112.177002	7.024730206	114.2720032	7.050710201	115.4089966	7.078969955	116.5220032	7.110239983	117.6389999	6.966549873	111.0270004	7.143760204	118.7330017	7.22217989	120.9860001	7.01406002	113.7549973	7.07638979	116.4250031	7.154160023	119.0550003	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	21	pin_21	45.976204	10.929089	3551.5	381.5	27.06.2021	Rocks	0.088200003	0.136199996	0.150700003	0.159799993	0.182500005	0.208800003	0.231700003	0.272000015	0.306400001	0.309899986	0.443899989	0.389200002	0.215000004	1.995000005			5	6.576693058	116.927002	25.87409973	146.0859985	6.694479942	121.2669983	6.443120003	110.5370026	6.479569912	113.0179977	6.523479939	115.2659988	6.55177021	116.4860001	6.582499981	117.6780014	6.616439819	118.8720016	6.459839821	111.7809982	6.652750015	120.0390015	6.737530231	122.439003	6.511789799	114.7109985	6.579699993	117.5739975	6.664040089	120.3830032	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	22	pin_22	45.980795	10.930007	3556.5	356.5	27.06.2021	Rocks	0.104999997	0.118299998	0.136600003	0.143299997	0.171299994	0.223800004	0.251800001	0.286500007	0.323799998	0.326900005	0.442299992	0.366600007	0.215000004	1.978000045			5	6.576693058	116.927002	25.87409973	146.0859985	6.694479942	121.2669983	6.443120003	110.5370026	6.479569912	113.0179977	6.523479939	115.2659988	6.55177021	116.4860001	6.582499981	117.6780014	6.616439819	118.8720016	6.459839821	111.7809982	6.652750015	120.0390015	6.737530231	122.439003	6.511789799	114.7109985	6.579699993	117.5739975	6.664040089	120.3830032	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	23	pin_23	45.979693	10.930742	3560.5	362.5	27.06.2021	Rocks	0.095200002	0.132599995	0.149900004	0.158899993	0.185900003	0.217600003	0.248999998	0.280800015	0.317699999	0.308299989	0.45539999	0.379099995	0.215000004	1.978999972			5	6.576693058	116.927002	25.87409973	146.0859985	6.694479942	121.2669983	6.443120003	110.5370026	6.479569912	113.0179977	6.523479939	115.2659988	6.55177021	116.4860001	6.582499981	117.6780014	6.616439819	118.8720016	6.459839821	111.7809982	6.652750015	120.0390015	6.737530231	122.439003	6.511789799	114.7109985	6.579699993	117.5739975	6.664040089	120.3830032	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	24	pin_24	45.977857	10.936068	3589.5	372.5	27.06.2021	Rocks	0.113499999	0.165299997	0.182099998	0.194800004	0.213300005	0.222100005	0.247099996	0.292100012	0.325599998	0.333799988	0.541899979	0.476399988	0.214000002	1.868000031			5	6.576693058	116.927002	25.87409973	146.0859985	6.694479942	121.2669983	6.443120003	110.5370026	6.479569912	113.0179977	6.523479939	115.2659988	6.55177021	116.4860001	6.582499981	117.6780014	6.616439819	118.8720016	6.459839821	111.7809982	6.652750015	120.0390015	6.737530231	122.439003	6.511789799	114.7109985	6.579699993	117.5739975	6.664040089	120.3830032	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	25	pin_25	45.980611	10.939924	3610.5	357.5	27.06.2021	Rocks	0.110299997	0.149700001	0.167300001	0.173600003	0.201199993	0.228300005	0.25850001	0.293500006	0.336800009	0.342000008	0.523699999	0.441399992	0.208000004	1.924000025			5	6.196426868	117.8609238	25.84840012	146.2070007	6.322189808	122.4449997	6.05325985	111.0940018	6.092559814	113.7279968	6.139699936	116.1110001	6.169980049	117.401001	6.202849865	118.6610031	6.23913002	119.9219971	6.07130003	112.4140015	6.277840137	121.1520004	6.368000031	123.6760025	6.126989841	115.5220032	6.19987011	118.552002	6.289879799	121.5139999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	26	pin_26	45.982999	10.940475	3613.5	344.5	27.06.2021	Rocks	0.102200001	0.1391	0.152099997	0.162499994	0.182400003	0.192300007	0.223000005	0.2588	0.293900013	0.311699986	0.486099988	0.419400007	0.207000002	1.876000047			5	6.196426868	117.8609238	25.84840012	146.2070007	6.322189808	122.4449997	6.05325985	111.0940018	6.092559814	113.7279968	6.139699936	116.1110001	6.169980049	117.401001	6.202849865	118.6610031	6.23913002	119.9219971	6.07130003	112.4140015	6.277840137	121.1520004	6.368000031	123.6760025	6.126989841	115.5220032	6.19987011	118.552002	6.289879799	121.5139999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	27	pin_27	45.984835	10.94323	3628.5	334.5	27.06.2021	Rocks	0.1285	0.159799993	0.175500005	0.189999998	0.207399994	0.214200005	0.243000001	0.286500007	0.319700003	0.321099997	0.508700013	0.447699994	0.206	1.850999951			5	6.196426868	117.8609238	25.84840012	146.2070007	6.322189808	122.4449997	6.05325985	111.0940018	6.092559814	113.7279968	6.139699936	116.1110001	6.169980049	117.401001	6.202849865	118.6610031	6.23913002	119.9219971	6.07130003	112.4140015	6.277840137	121.1520004	6.368000031	123.6760025	6.126989841	115.5220032	6.19987011	118.552002	6.289879799	121.5139999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	28	pin_28	45.985754	10.94323	3628.5	329.5	27.06.2021	Rocks	0.1021	0.140000001	0.160500005	0.170499995	0.193200007	0.229900002	0.262600005	0.298000008	0.33860001	0.337199986	0.521700025	0.432099998	0.206	1.906999946			5	6.196426868	117.8609238	25.84840012	146.2070007	6.322189808	122.4449997	6.05325985	111.0940018	6.092559814	113.7279968	6.139699936	116.1110001	6.169980049	117.401001	6.202849865	118.6610031	6.23913002	119.9219971	6.07130003	112.4140015	6.277840137	121.1520004	6.368000031	123.6760025	6.126989841	115.5220032	6.19987011	118.552002	6.289879799	121.5139999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	29	pin_29	45.985937	10.93919	3606.5	328.5	27.06.2021	Rocks	0.134399995	0.142399997	0.157100007	0.170100003	0.185699999	0.191699997	0.215200007	0.258599997	0.301299989	0.31310001	0.521499991	0.457700014	0.207000002	1.815999985			5	6.196426868	117.8609238	25.84840012	146.2070007	6.322189808	122.4449997	6.05325985	111.0940018	6.092559814	113.7279968	6.139699936	116.1110001	6.169980049	117.401001	6.202849865	118.6610031	6.23913002	119.9219971	6.07130003	112.4140015	6.277840137	121.1520004	6.368000031	123.6760025	6.126989841	115.5220032	6.19987011	118.552002	6.289879799	121.5139999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	30	pin_30	45.988325	10.936802	3593.5	315.5	27.06.2021	Rocks	0.116499998	0.147300005	0.160799995	0.171299994	0.191400006	0.209600002	0.237299994	0.273200005	0.319900006	0.323100001	0.54610002	0.455599993	0.206	1.825999975			5	6.196426868	117.8609238	25.84840012	146.2070007	6.322189808	122.4449997	6.05325985	111.0940018	6.092559814	113.7279968	6.139699936	116.1110001	6.169980049	117.401001	6.202849865	118.6610031	6.23913002	119.9219971	6.07130003	112.4140015	6.277840137	121.1520004	6.368000031	123.6760025	6.126989841	115.5220032	6.19987011	118.552002	6.289879799	121.5139999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	31	pin_31	45.989794	10.93515	3584.5	307.5	27.06.2021	Rocks	0.116899997	0.148599997	0.164299995	0.172700003	0.198699996	0.231099993	0.261099994	0.3037	0.341300011	0.348800004	0.550899982	0.449900001	0.207000002	1.866999984			5	6.576693058	116.927002	25.87409973	146.0859985	6.694479942	121.2669983	6.443120003	110.5370026	6.479569912	113.0179977	6.523479939	115.2659988	6.55177021	116.4860001	6.582499981	117.6780014	6.616439819	118.8720016	6.459839821	111.7809982	6.652750015	120.0390015	6.737530231	122.439003	6.511789799	114.7109985	6.579699993	117.5739975	6.664040089	120.3830032	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	32	pin_32	45.990345	10.932946	3572.5	304.5	27.06.2021	Rocks	0.112099998	0.135700002	0.150399998	0.155599996	0.187000006	0.216499999	0.248699993	0.286799997	0.333700001	0.334699988	0.559599996	0.452699989	0.208000004	1.873000026			5	6.576693058	116.927002	25.87409973	146.0859985	6.694479942	121.2669983	6.443120003	110.5370026	6.479569912	113.0179977	6.523479939	115.2659988	6.55177021	116.4860001	6.582499981	117.6780014	6.616439819	118.8720016	6.459839821	111.7809982	6.652750015	120.0390015	6.737530231	122.439003	6.511789799	114.7109985	6.579699993	117.5739975	6.664040089	120.3830032	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4	33	pin_33	45.992916	10.930926	3561.5	290.5	27.06.2021	Rocks	0.117799997	0.150900006	0.167400002	0.176499993	0.195800006	0.209900007	0.239199996	0.284200013	0.33160001	0.323300004	0.583299994	0.481400013	0.208000004	1.843999982			5	6.661914349	116.7413864	25.91200066	146.1349945	6.777959824	121.0309982	6.530350208	110.4300003	6.56622982	112.8799973	6.609469891	115.0999985	6.637330055	116.3040009	6.667620182	117.4820023	6.701099873	118.6620026	6.546800137	111.6579971	6.736889839	119.8160019	6.820439816	122.189003	6.597829819	114.5510025	6.664859772	117.3789978	6.748020172	120.1559982	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
